Date,Correlation_20D,Correlation_30D,Correlation_60D
2025-03-21,0.7098995008986725,0.6004951754354061,
2025-03-24,0.6885157964068284,0.5753004265062922,
2025-03-25,0.7162751039655064,0.5774882416343347,
2025-03-26,0.7161485754404678,0.5766837448596237,0.49408761295945564
2025-03-27,0.6544118755908064,0.5538086382095853,0.4861193199778343
2025-03-28,0.6567582740914876,0.5606088479809993,0.49133961778914675
2025-03-31,0.6798015437019495,0.593564120390643,0.5118307720086333
2025-04-01,0.6643056995115698,0.5983923951684045,0.5058715228030883
2025-04-02,0.6363942937802598,0.5886102930104388,0.4945940877432681
2025-04-03,0.7187149635276051,0.6691018760717996,0.5692052679064302
2025-04-04,0.8677547829030443,0.8471847233865297,0.7223600554615863
2025-04-07,0.8746419391872094,0.8617050578486325,0.7486069343922375
2025-04-08,0.90707955234016,0.8759662396227419,0.7578297167203937
2025-04-09,0.9124491095079884,0.8814663958807705,0.7612558028675415
2025-04-10,0.9379270561486056,0.9065627656841545,0.8050041797798799
2025-04-11,0.9341332278875005,0.9049874361458085,0.802388895600405
2025-04-14,0.9428846297542732,0.9096388042149264,0.8080151592690685
2025-04-15,0.954702355454593,0.910303674293957,0.8085865869528789
2025-04-16,0.9550162628729632,0.9152178400464214,0.8087042610673568
2025-04-17,0.9550691479672405,0.9150995169719168,0.8085514982899167
2025-04-22,0.9432734269184769,0.9054562289691487,0.8058964899515206
2025-04-23,0.9502950767963321,0.9071626524288801,0.8077783698121833
2025-04-24,0.9500880016266882,0.9220662927907353,0.809097543710495
2025-04-25,0.9508576452029279,0.9249099751945155,0.8305266268689142
2025-04-28,0.961997544569881,0.9274889371403944,0.8402788906222572
2025-04-29,0.9597037957671747,0.9238083463027531,0.8458924382279223
2025-04-30,0.9585079005347842,0.9286770473411334,0.8456252638920483
2025-05-01,0.9575931354616966,0.9350712675461563,0.8459592833552483
2025-05-02,0.9289214968099038,0.9095454542916265,0.8255917068768945
2025-05-05,0.9252755348301948,0.9093263306103384,0.8227078114628743
2025-05-06,0.8662758589493069,0.9103687375170251,0.8235344229802485
2025-05-07,0.8172289288215281,0.9100422847279717,0.8216253761159641
2025-05-08,0.7536129964990746,0.8855998741264585,0.8032805492631789
2025-05-09,0.6692318758889,0.8820846263442034,0.8118478914068556
2025-05-12,0.33246751947117703,0.8927196225965431,0.8154136228040246
2025-05-13,0.3212322325032027,0.8925907787711869,0.8164231809182526
2025-05-14,0.2127164485044295,0.8831181749700818,0.8108857702508993
2025-05-15,0.36693712027972913,0.8708386582494572,0.8013341111644637
2025-05-16,0.33460020831334564,0.8652094612092048,0.7981840778477705
2025-05-19,0.30387829846240355,0.8566590561967472,0.7986565070075037
2025-05-20,0.3208609667250824,0.7658505606340009,0.8152073845844711
2025-05-21,0.2183162730562497,0.7257915686777621,0.8193106771656865
2025-05-22,0.11915534603577603,0.677107584929362,0.8145048038910674
2025-05-23,0.11705200030347335,0.6249024904013397,0.815532586968389
2025-05-26,0.1316324056290093,0.39005187510951533,0.8145229844067973
2025-05-27,0.15220549977048653,0.39199548631171244,0.8149423676038435
2025-05-28,0.17685860870098957,0.32371153905668676,0.8054827502766532
2025-05-29,0.13576534647243185,0.2979200725588385,0.8033157306140986
2025-05-30,0.2498090140174871,0.2914359013164087,0.8052159892498107
2025-06-02,0.2526632489610811,0.287671178121117,0.8044103905508957
2025-06-03,0.21180503586147362,0.27627013453274185,0.8043761363482627
2025-06-04,0.20313366218309412,0.1860079871166695,0.7979310311004583
2025-06-05,0.32438461561915005,0.19510113644462856,0.8063890125990657
2025-06-06,0.3348574077070514,0.1684747121204688,0.8075880924010879
2025-06-09,0.27131207556020276,0.173826645957392,0.8106503789535984
2025-06-10,0.20785736330934368,0.1830533025499371,0.8016202133849885
2025-06-11,0.24065392499439917,0.1817511008034012,0.8046652459975735
2025-06-12,0.018160950556049375,0.13596200530358046,0.8102342752353735
2025-06-13,0.0009197669475506507,0.2657936377464687,0.8089441548942758
2025-06-16,-0.022832084011354534,0.26551264544136555,0.8079358155899573
2025-06-17,-0.006321335757685813,0.2282854689416921,0.8099000256815214
2025-06-18,0.04678257459204007,0.2340200184797158,0.8134612522577356
2025-06-19,0.5182909957160144,0.42656044845435775,0.8165108822854067
2025-06-20,0.5606492574855243,0.4263221123760939,0.8166038728985182
2025-06-23,0.6042955963620339,0.39117391158019676,0.8239397968950803
2025-06-24,0.6430807198522636,0.4124893155900658,0.8232612270010636
2025-06-25,0.6655149889747636,0.4267397193501127,0.8189169295336134
2025-06-26,0.6905375402182626,0.3788203139744091,0.819440575605067
2025-06-27,0.6328041305884416,0.37036758928319996,0.8176704585507644
2025-06-30,0.630757856897416,0.3812699427930272,0.8080020068037361
2025-07-01,0.525329727988129,0.3200498925553451,0.7054667528728619
2025-07-02,0.4495267025941676,0.28298015817925665,0.6654938630364495
2025-07-03,0.5704106475136761,0.5116443589106399,0.6514685739776893
2025-07-04,0.5815215070969377,0.5311261874667879,0.6240567920109399
2025-07-07,0.5843943842577894,0.5356764355459988,0.4664146929845273
2025-07-08,0.6254991060588395,0.5326043975347355,0.4699623438823836
2025-07-09,0.6233469569694574,0.562110845851405,0.4218062129162743
2025-07-10,0.6200467887327114,0.5593246607333556,0.40384082992479486
2025-07-11,0.6071969840445534,0.5460265868814373,0.39993499714140135
2025-07-14,0.6335726460858878,0.5683513688220526,0.4041786732514288
2025-07-15,0.5992468952565492,0.5462379167094489,0.3942930605446047
2025-07-16,0.5102452282264777,0.4776666105401585,0.32047650577489745
2025-07-17,0.38450979008570446,0.4812329818225587,0.322937434705069
2025-07-18,0.3407725729767755,0.450308415156449,0.2985701110617062
2025-07-21,0.30828221103533604,0.4506630326472871,0.29898577597711434
2025-07-22,0.3242178160891584,0.4910195195383941,0.3177869083811347
2025-07-23,0.3412791971450441,0.49034286895115753,0.31827415756925104
2025-07-24,0.3339803209135453,0.49534132887495763,0.3031961785688692
2025-07-25,0.34946883347364344,0.49344778045735826,0.3673905935804955
2025-07-28,0.3210593669182716,0.4731316643238983,0.3524067706677425
2025-07-29,0.3661312392140294,0.4420534354402306,0.3184514592953781
2025-07-30,0.39074200035546525,0.4324410603979684,0.31511163642823425
2025-07-31,0.038869006441818996,0.2745330151480496,0.34342051721392325
2025-08-01,0.10436101727517917,0.3152676852158046,0.3480106603513902
2025-08-04,0.17273442328264307,0.3247973355777446,0.3396844925468052
2025-08-05,0.16910890942106277,0.30137909073687086,0.333088621356635
2025-08-06,0.16555770994403304,0.30971234348479115,0.3461249762847623
2025-08-07,0.24562546559658055,0.32827398772390487,0.3400059666216494
2025-08-08,0.14501083571127701,0.25677044800284315,0.29810834224831384
2025-08-11,0.09210024076704798,0.25217425998790155,0.2992295514773549
2025-08-12,0.11078756204945274,0.3020142708595915,0.30193175373605596
2025-08-13,0.18706923735792663,0.3135007774456917,0.3027359220274106
2025-08-14,0.1686694930683768,0.17659933871964248,0.3480607996076903
2025-08-15,0.20844696613760716,0.1580900367387219,0.34782623378194927
2025-08-18,0.22090948420746093,0.1734276115431157,0.3540105280283231
2025-08-19,0.18510372448263823,0.16315053710775532,0.34631376921276674
2025-08-20,0.1740635337861653,0.16268111218220757,0.3557775299599616
2025-08-21,0.16755535099641794,0.1662850588443383,0.3622910187002264
2025-08-22,0.1506427599021533,0.16642669581253797,0.35312565284813385
2025-08-25,0.18159067430666628,0.12163112735058304,0.35315072737800113
2025-08-26,0.39672761455528666,0.2633826225609921,0.4048567357366719
2025-08-27,0.41070018761443006,0.33919217020676057,0.4103132313025024
2025-08-28,0.45743407014197845,0.315815999484308,0.4082455862029393
2025-08-29,0.5284661128452366,0.353979849283282,0.4127436129333055
2025-09-01,0.4839123233261557,0.3453335213776516,0.41209177603547065
2025-09-02,0.4924884751102085,0.40625674229126796,0.45562234270102653
2025-09-03,0.47519046986593366,0.3934773093541965,0.4509356568190699
2025-09-04,0.5381590275032355,0.4509504441285409,0.4793535139036926
2025-09-05,0.6099349496785738,0.42485476048473775,0.4688584876135546
2025-09-08,0.6253829703985307,0.45107430277681,0.4717323798007002
2025-09-09,0.542606755447436,0.44537703125762174,0.450758829312992
2025-09-10,0.5196581051565466,0.42659814734989326,0.4363856011704828
2025-09-11,0.5409149208721032,0.4826782472179966,0.4078159652758742
2025-09-12,0.5380281550180083,0.48300207619284713,0.40493399516518963
2025-09-15,0.5210128921137058,0.44698531615343207,0.3949599719362725
2025-09-16,0.5746521972680869,0.48497651349215465,0.41077072337055553
2025-09-17,0.5654138865689379,0.481621080744223,0.4128519624981355
2025-09-18,0.5792058758983794,0.46311962409047586,0.412135365535594
2025-09-19,0.5989454714425217,0.5419733280545028,0.42110817200670747
2025-09-22,0.5714739039938694,0.5247912928768227,0.40965641648803197
2025-09-23,0.5227763177591664,0.5244419629294191,0.43228616580882145
2025-09-24,0.5292070640913774,0.5373565682699232,0.45083166569809613
2025-09-25,0.5268152836083045,0.5318735388392538,0.40162599182427566
2025-09-26,0.5080129527153997,0.5380145204325301,0.393592280092526
2025-09-29,0.514524056840616,0.5337986400259949,0.3923761505496142
2025-09-30,0.5293696000122154,0.5513284090001312,0.39805963620653007
2025-10-01,0.542912694102568,0.5470747217481244,0.39755044341456897
2025-10-02,0.4782559115034797,0.538327025679429,0.3941219525325482
2025-10-03,0.4916830015652411,0.5601070753476692,0.4026630372654199
2025-10-06,0.4889540450309494,0.5595676937510422,0.38777110673176607
2025-10-07,0.5623263332096387,0.5079869414697338,0.3935732509028323
2025-10-08,0.5998375348483362,0.49797688817389424,0.4200540770104003
2025-10-09,0.5660983584855751,0.4955143596784235,0.4129449562832702
2025-10-10,0.537493890931978,0.4883781266999962,0.4272998656675572
2025-10-13,0.5965342769038948,0.5076194955806105,0.43612299438886903
2025-10-14,0.5125612727696048,0.4962696548478808,0.4174444806272399
2025-10-15,0.5221189770950595,0.5043587569919695,0.41585659711929446
2025-10-16,0.46437163622502964,0.44188053978218544,0.41079336837832925
2025-10-17,0.5074003663811383,0.5130215062757002,0.4288687011000677
2025-10-20,0.5535987081901212,0.5161101753423663,0.4459815732118184
2025-10-21,0.5380921838739554,0.5607804729749766,0.46272670021890877
2025-10-22,0.5447520629302847,0.5988527778430289,0.479509055379226
2025-10-23,0.541091463259606,0.5898228908936961,0.501791771182466
2025-10-24,0.5509340844195821,0.5873577790346409,0.518621375271732
2025-10-27,0.5138682656221124,0.574347042746876,0.4958865668605962
2025-10-28,0.4913618600860689,0.5226334895015085,0.49266917992602166
2025-10-29,0.4897588107164188,0.5285444714684712,0.49132527212406574
2025-10-30,0.4646276607625972,0.486934424169412,0.4645636187780838
2025-10-31,0.45099524421538034,0.42884387743204533,0.49929655616444
2025-11-03,0.45534305564672295,0.45725699632605576,0.5015079992505865
2025-11-04,0.5035900274778299,0.49284280130084285,0.5117361996639155
2025-11-05,0.5151510751913362,0.48428681143420443,0.5150957714551713
2025-11-06,0.6145153389363481,0.5761225944338233,0.5417126726906368
2025-11-07,0.6225653173033137,0.5726607528964127,0.5417679794778818
2025-11-10,0.6402146431853064,0.605403864842692,0.555774065911175
2025-11-11,0.6252420494948009,0.566789305725489,0.545815043159062
2025-11-12,0.6284616929446835,0.5709350274023073,0.5469664517915449
2025-11-13,0.6283132998499376,0.5677785972508146,0.5437765237929728
2025-11-14,0.601590947172603,0.5682969582551861,0.5573124766170925
2025-11-17,0.6043788020162962,0.5721556905271326,0.5605809970925315
2025-11-18,0.623572810929198,0.5841593972981117,0.5468352080548521
2025-11-19,0.6003279391056423,0.593291543939186,0.5460409842295065
2025-11-20,0.5361044391507346,0.559942681271838,0.5273214543625576
2025-11-21,0.540997988883908,0.5608637175814328,0.520078485301278
2025-11-24,0.5329630554163571,0.512693598100707,0.5059196965022194
2025-11-25,0.4533723487393949,0.4944646737311332,0.489196245595896
2025-11-26,0.4896025077379857,0.5117105176338581,0.5007181977600516
2025-11-27,0.5168015239498994,0.5233901386987548,0.484977507654838
2025-11-28,0.5274965814014121,0.49744003995671415,0.49286306670049074
2025-12-01,0.5274158465988588,0.4965818225811609,0.4921153813954421
2025-12-02,0.4770328878163363,0.4806482929676718,0.4992662437159817
2025-12-03,0.48556640785539107,0.4659226812707806,0.5130098638168545
2025-12-04,0.38550008821682014,0.4702558890756817,0.509897762722611
2025-12-05,0.3456329220994225,0.45446704106225416,0.502845275489037
2025-12-08,0.23467050034857467,0.43387971364876543,0.48590792157934004
2025-12-09,0.28193633053416717,0.43197728507782684,0.46085161513887263
2025-12-10,0.2737652102781444,0.4370720701380872,0.46593230313790185
2025-12-11,0.2574881088319674,0.44324934090253115,0.45543667260436416
2025-12-12,0.15053206321481094,0.42998913559725904,0.42861129884924354
2025-12-15,0.12371349627361039,0.4545671656034193,0.4549961822059887
2025-12-16,-0.011215634229356066,0.43284366767133065,0.45717403569356285
2025-12-17,-0.03839572738677989,0.42364105960095655,0.4485909137089567
2025-12-18,0.060219521089466786,0.2963367493263812,0.44648566245478627
2025-12-19,0.12355822655849086,0.29254992317008466,0.4493663944532767
2025-12-22,0.2809793716850865,0.2540257557837986,0.45289643561592646
2025-12-23,0.3594759951315834,0.2863758280955136,0.4477359647622352
2025-12-24,0.28528056916650524,0.2882373554451567,0.4502003346020973
2025-12-26,0.23583773250614046,0.2906636132736129,0.4499266118038827
2025-12-29,0.18188668260665794,0.23580101783899216,0.44663164933532695
2025-12-30,0.22962920341137982,0.19018918461788017,0.45065591178004705
2025-12-31,0.3724143472368634,0.09171453409718573,0.4556596320309117
2026-01-02,0.4289081719410328,0.1780351176345193,0.47167750258340363
2026-01-05,0.24064909030053136,0.16552104131812767,0.4321156609591788
2026-01-06,0.2845089035948119,0.20448857539949417,0.43231178548753174
2026-01-07,0.5302614906333742,0.3226009294477731,0.4263599412617047
2026-01-08,0.48975176029157774,0.3419024357948002,0.4304733738156658
2026-01-09,0.4592343209918532,0.2488848494434984,0.4252491027255473
2026-01-12,0.39366502827442523,0.18859252854612288,0.4230751126198798
2026-01-13,0.40807731479280224,0.1614475363112165,0.38799574642803303
2026-01-14,0.15679191999318995,0.11978020095377236,0.37665280983884386
2026-01-15,0.0714235452163634,0.1496915842837447,0.36103424281243257
2026-01-16,0.1085181175297802,0.13282954541856862,0.3459027982455526
2026-01-19,0.2060829994444226,0.2062136851596271,0.36087506692818005
2026-01-20,0.22062919930382033,0.23644296154133854,0.36011007639174597
2026-01-21,0.20819512150989303,0.34611627030645153,0.36969824216700603
2026-01-22,0.3718433557778985,0.44574966338713873,0.410425020046958
2026-01-23,0.3512201175505384,0.42648012860910567,0.41021220586682633
2026-01-26,0.34931289372038943,0.42267398455674915,0.42083361715321826
2026-01-27,0.37257657866005384,0.43905831253873334,0.4285550976334458
2026-01-28,0.3079054499918934,0.35167463899713824,0.4121303456815393
2026-01-29,0.2799022143605429,0.32041668059444844,0.3882458695243586
2026-01-30,0.20520077188624303,0.3357572973695109,0.3901490915555987
2026-02-02,0.3446964487850154,0.33180481930321204,0.3052637544628272
2026-02-03,0.3440249217067887,0.32439397292486827,0.3045302673159668
2026-02-04,0.2715460696316668,0.27706187278028593,0.26093074493822793
2026-02-05,0.3331516587814523,0.31170666719486695,0.29776862871958115
2026-02-06,0.34495235376775496,0.2960871732652364,0.2895625112157503
2026-02-09,0.348281816023148,0.2863956073290828,0.28713208538995577
2026-02-10,0.3350426882835456,0.28567032552475985,0.2611243622516897
2026-02-11,0.37619170072553354,0.28054712377550667,0.24697867082260397
2026-02-12,0.4625510232790018,0.3045158258157791,0.2319448821251467
2026-02-13,0.4495862172520613,0.270617342546843,0.23499493554420756
2026-02-16,0.4001060213954152,0.34920579561098025,0.2686815873518831
2026-02-17,0.4451097438559056,0.3806543482599401,0.30120882490977996
2026-02-18,0.45057053005180603,0.37794324227723647,0.3436514299362525
2026-02-19,0.39323687617390574,0.41185338002211436,0.3798807029877566
2026-02-20,0.43690250657963203,0.4472819959503971,0.36708464307154604
2026-02-23,0.3774027987566179,0.41512267154915355,0.3288545158437258
2026-02-24,0.348919335951998,0.4182578975537235,0.3254386402129202
2026-02-25,0.4694553722762906,0.4556848655705968,0.34482575710504365
2026-02-26,0.4855578648389881,0.5143602638206705,0.36782748322711045
2026-02-27,0.48299971139458325,0.503739241393311,0.3578142208292946
2026-03-02,0.5442065290631604,0.5064700003200613,0.37711621643759896
2026-03-03,0.6775756045996714,0.6413753777514519,0.504419337547032
2026-03-04,0.7618052347682707,0.6548531347050399,0.5346283728480308
2026-03-05,0.7311767986933934,0.611655353316706,0.531182811248683
2026-03-06,0.7527597628564318,0.6382309886312394,0.5550338843351215
2026-03-09,0.7726091785989229,0.6595174703439359,0.58044947630385
2026-03-10,0.8187460403236705,0.6972397397129595,0.6208126287132122
2026-03-11,0.8406774709317647,0.7299248179265453,0.6180544314658875
2026-03-12,0.780644807748952,0.6895349701084731,0.5984215742531075
2026-03-13,0.7875687267177316,0.6963322741241728,0.6122120054104417
2026-03-16,0.7831930933152725,0.6987622722692881,0.6072926086837764
2026-03-17,0.7762450897152336,0.7033527259887185,0.6113157433409414
2026-03-18,0.7872470856329254,0.7468793332330171,0.6108840295073215
2026-03-19,0.810319748989303,0.7860926556920861,0.6519341201415786
2026-03-20,0.7931453329718688,0.7797469634455597,0.65069496998681
2026-03-23,0.7572347093725054,0.7350022082237204,0.6177650861453094
2026-03-24,0.7532089871317694,0.7348258102388618,0.6119369698559638
2026-03-25,0.7795116140648026,0.7668488155398254,0.6278402803825851
2026-03-26,0.7213071547851334,0.7292454675188697,0.6084272536607531
2026-03-27,0.7126802351888001,0.728044288233966,0.6073233467493323
2026-03-30,0.7091160925105586,0.7264102352788248,0.6387453833957877
2026-03-31,0.6910983463728837,0.7243776492219728,0.6448384277367898
2026-04-01,0.7608728041370861,0.7725398594735411,0.6856340960254776
2026-04-02,0.7769123152416321,0.7711081378438323,0.6858970981390702
2026-04-03,0.7674713108694358,0.7694036516587255,0.6906810408663744
2026-04-06,0.751398962535518,0.7799333111796858,0.6904463819185468
2026-04-07,0.7110759864602482,0.7794725343677869,0.6903390364183042
2026-04-08,0.8190815912452862,0.8484885449876062,0.7552594070282461
2026-04-09,0.8600388275417921,0.8475553752298013,0.7690434409966508
2026-04-10,0.8556854117262046,0.8504780177795264,0.7693479308786311
2026-04-13,0.8503329141186651,0.8427597081579775,0.7633737257092116
2026-04-14,0.8456912267186055,0.8281798792114119,0.7670710090611156
2026-04-15,0.8440407381331423,0.8266323320415668,0.769569822212021
2026-04-16,0.8047860652638087,0.8325037257820448,0.7612447361555877
2026-04-17,0.8089850703031461,0.8298202672373233,0.7655325962740268
2026-04-20,0.864438006982886,0.8226239054145074,0.7661906338105035
2026-04-21,0.8664936148273261,0.8061287862472719,0.7615284758321835
2026-04-22,0.8592365713848581,0.8013752686113583,0.7704121550807616
2026-04-23,0.9021686266102447,0.8354446415453401,0.7726217932153037
2026-04-24,0.9137409303361583,0.8370524492965618,0.776023391830589
2026-04-27,0.906812225273766,0.835485938465318,0.7758171070486879
2026-04-28,0.9105139556838179,0.8374217357517512,0.7783282694376418
2026-04-29,0.8934685828703606,0.8378131348521429,0.7956260952665967
2026-04-30,0.8931385443071876,0.8138129575067784,0.798673312111556
2026-05-01,0.8669588911128083,0.7979625093219225,0.788864462857424
2026-05-04,0.8671934565819018,0.8445621984686014,0.7917878701267955
2026-05-05,0.8716412611255345,0.8565687694643475,0.793867152938765
2026-05-06,0.7036998650783914,0.821532330437096,0.7801711172966829
2026-05-07,0.6229868777035574,0.8295783916264051,0.773225854875686
2026-05-08,0.6253685434626166,0.837706611269883,0.7750553539729059
